Variable,Measure,Country,Value
Caesarean section,Day cases procedures per 1 000 live births,Denmark,0.4
Hysterectomy,Total procedures per 100 000 females,Germany,239.8
Appendectomy,Total number of procedures,Canada,41780.0
Hip replacement,Total number of procedures,Norway,14303.0
Laparoscopic hysterectomy,Day cases per 100 000 females,France,3.7
Transluminal coronary angioplasty,Total procedures per 100 000 population,Sweden,204.1
Total knee replacement,Total procedures per 1 000 population aged 65 years old and over,Denmark,9.3
Laparoscopic repair of Inguinal hernia,Total number of procedures,Switzerland,11887.0
Partial excision of mammary gland,Total number of procedures,Germany,81624.0
Total knee replacement,Total procedures per 100 000 population,Switzerland,260.2
Open prostatectomy,Day cases per 100 000 males,France,0.4
Total knee replacement,Day cases per 100 000 population,Germany,0.0
Appendectomy,Day cases per 100 000 population,Germany,0.0
Partial excision of mammary gland,Total procedures per 100 000 females,Italy,212.2
Total mastectomy,Number of day cases,Germany,6.0
Total knee replacement,Total number of procedures,France,124648.0
Laparoscopic hysterectomy,Day cases per 100 000 females,Sweden,2.5
Total mastectomy,Total procedures per 100 000 females,Sweden,77.2
Laparoscopic appendectomy,Total number of procedures,United Kingdom,46127.0
Laparoscopic appendectomy,Number of day cases,Norway,243.0
Cataract surgery,Number of outpatient cases,United Kingdom,7007.0
Tonsillectomy,Number of outpatient cases,Germany,8276.0
Laparoscopic appendectomy,Inpatient cases per 100 000 population,United Kingdom,67.3
Laparoscopic hysterectomy,Number of day cases,Norway,103.0
Laparoscopic repair of Inguinal hernia,Number of day cases,United Kingdom,12950.0
Transluminal coronary angioplasty,Total number of procedures,Israel,23853.0
Caesarean section,Total number of procedures,Germany,230348.0
Partial excision of mammary gland,Number of day cases,Sweden,6832.0
Transurethral prostatectomy,Total number of procedures,Germany,74650.0
Hip replacement,Day cases per 100 000 population,France,4.7
Hysterectomy,Total number of procedures,France,59687.0
Hysterectomy,Total procedures per 100 000 females,Switzerland,273.6
Laparoscopic repair of Inguinal hernia,Number of day cases,Canada,8738.0
Caesarean section,Total procedures per 100 000 females,Italy,447.8
Stem cell transplantation,Day cases per 100 000 population,Canada,0.0
Cataract surgery,Outpatient cases per 100 000 population,Italy,885.6
Transluminal coronary angioplasty,Total procedures per 100 000 population,Norway,216.6
Appendectomy,Total procedures per 100 000 population,Norway,135.6
Laparoscopic appendectomy,Number of inpatient cases,Israel,7827.0
Hip replacement,Number of day cases,Israel,0.0
"Positron Emission Tomography (PET) exams, total",Per 1 000 population,Norway,2.6
Hip replacement,Total procedures per 100 000 population,Denmark,228.4
Total mastectomy,Number of day cases,United Kingdom,4349.0
Total mastectomy,Day cases per 100 000 females,Germany,0.0
Transurethral prostatectomy,Total procedures per 100 000 males,Denmark,107.2
Laparoscopic appendectomy,Total number of procedures,Denmark,6042.0
Partial excision of mammary gland,Number of day cases,Denmark,4573.0
Partial excision of mammary gland,Total number of procedures,United Kingdom,50629.0
Coronary artery bypass graft,Day cases per 100 000 population,Switzerland,0.0
Coronary artery bypass graft,Number of day cases,Norway,6.0
Transurethral prostatectomy,Number of day cases,Denmark,774.0
Laparoscopic hysterectomy,Total procedures per 100 000 females,United Kingdom,45.3
"Positron Emission Tomography (PET) exams, in hospitals",Per 1 000 population,France,6.1
Coronary artery bypass graft,Total procedures per 100 000 population,Germany,54.6
Laparoscopic appendectomy,Number of day cases,Sweden,561.0
Stem cell transplantation,Total procedures per 100 000 population,Switzerland,9.9
Laparoscopic repair of Inguinal hernia,Total procedures per 100 000 population,Sweden,9.9
Caesarean section,Day cases per 100 000 females,United Kingdom,1.0
Transluminal coronary angioplasty,Total number of procedures,Switzerland,26666.0
Total knee replacement,Day cases per 100 000 population,Canada,2.4
Total mastectomy,Number of day cases,Canada,4774.0
Caesarean section,Number of day cases,Denmark,23.0
Laparoscopic appendectomy,Inpatient cases per 100 000 population,Denmark,90.8
Partial excision of mammary gland,Day cases per 100 000 females,United Kingdom,116.4
Laparoscopic repair of Inguinal hernia,Total number of procedures,Israel,6433.0
Total knee replacement,Day cases procedures per 1 000 population aged 65 years old and over,Italy,0.0
Hysterectomy,Total procedures per 100 000 females,Canada,220.7
Hip replacement,Day cases procedures per 1 000 population aged 65 years old and over,Switzerland,0.0
Knee replacement,Waiting times from specialist assessment to treatment: Median (days),Australia,223.0
Cataract surgery,Waiting times from specialist assessment to treatment: Median (days),Australia,98.0
Prostatectomy,Waiting times from specialist assessment to treatment: Median (days),Australia,44.0
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,Australia,58.8
Coronary bypass,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,Australia,6.2
Hysterectomy,Waiting times from specialist assessment to treatment: Mean (days),Australia,103.0
Knee replacement,Waiting times from specialist assessment to treatment: Mean (days),Australia,216.0
Cataract surgery,Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,84.7
Hysterectomy,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,Australia,34.8
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: Median (days),Australia,120.0
Hysterectomy,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,34.9
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,16.8
Knee replacement,Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,127.4
Prostatectomy,Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,43.2
Coronary bypass,Waiting times from specialist assessment to treatment: Median (days),Canada,6.0
Coronary bypass,Waiting times from specialist assessment to treatment: Median (days),United Kingdom,54.0
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: Median (days),Canada,106.0
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: Median (days),United Kingdom,92.0
Knee replacement,Waiting times from specialist assessment to treatment: Median (days),United Kingdom,97.0
Coronary bypass,Waiting times from specialist assessment to treatment: Mean (days),Australia,31.0
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,51.3
Cataract surgery,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,Australia,52.3
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times from specialist assessment to treatment: Median (days),United Kingdom,41.0
Knee replacement,Waiting times from specialist assessment to treatment: Median (days),Canada,121.0
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,118.2
Coronary bypass,Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,71.3
Cataract surgery,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,35.0
Hysterectomy,Waiting times from specialist assessment to treatment: Median (days),United Kingdom,53.0
Prostatectomy,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,8.6
Knee replacement,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,54.1
Prostatectomy,Waiting times from specialist assessment to treatment: Mean (days),Australia,71.0
Cataract surgery,Waiting times from specialist assessment to treatment: Mean (days),Australia,154.0
Coronary bypass,Waiting times from specialist assessment to treatment: Median (days),Australia,18.0
Cataract surgery,Waiting times from specialist assessment to treatment: Median (days),Canada,67.0
Cataract surgery,Waiting times from specialist assessment to treatment: Median (days),United Kingdom,59.0
Prostatectomy,Waiting times from specialist assessment to treatment: Median (days),United Kingdom,33.0
Coronary bypass,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,United Kingdom,29.4
Prostatectomy,Waiting times from specialist assessment to treatment: Median (days),Canada,41.0
Hysterectomy,Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,85.9
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times from specialist assessment to treatment: Mean (days),United Kingdom,56.8
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: Mean (days),Australia,164.0
Hysterectomy,Waiting times from specialist assessment to treatment: Median (days),Australia,63.0
Prostatectomy,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,Australia,23.5
Knee replacement,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,Australia,73.6
Coronary bypass,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,New Zealand,20.1
Knee replacement,Waiting times of patients on the list: Median (days),Sweden,70.0
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times of patients on the list: Mean (days),New Zealand,55.8
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times of patients on the list: % of all patients waiting more than 3 months,Sweden,24.7
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times from specialist assessment to treatment: Mean (days),New Zealand,52.2
Cataract surgery,Waiting times of patients on the list: Median (days),New Zealand,46.0
Hysterectomy,Waiting times from specialist assessment to treatment: Mean (days),New Zealand,96.2
Cataract surgery,Waiting times from specialist assessment to treatment: Median (days),New Zealand,70.0
Prostatectomy,Waiting times from specialist assessment to treatment: Median (days),New Zealand,63.0
Cataract surgery,Waiting times of patients on the list: % of all patients waiting more than 3 months,New Zealand,15.9
Prostatectomy,Waiting times of patients on the list: % of all patients waiting more than 3 months,New Zealand,26.8
Hysterectomy,Waiting times from specialist assessment to treatment: Median (days),New Zealand,84.0
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times from specialist assessment to treatment: Median (days),New Zealand,39.0
Cataract surgery,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,New Zealand,34.0
Knee replacement,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,New Zealand,60.7
Prostatectomy,Waiting times from specialist assessment to treatment: % of all patients waiting more than 3 months,New Zealand,31.3
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times of patients on the list: Mean (days),New Zealand,82.2
Coronary bypass,Waiting times of patients on the list: Mean (days),New Zealand,46.9
"Hip replacement (total and partial, including the revision of hip replacement)",Waiting times from specialist assessment to treatment: Mean (days),New Zealand,102.7
Hysterectomy,Waiting times of patients on the list: Median (days),New Zealand,64.0
Coronary bypass,Waiting times from specialist assessment to treatment: Mean (days),New Zealand,53.5
Percutaneous transluminal coronary angioplasty (PTCA),Waiting times of patients on the list: Median (days),New Zealand,48.0
Knee replacement,Waiting times of patients on the list: % of all patients waiting more than 3 months,New Zealand,35.8
Knee replacement,Waiting times from specialist assessment to treatment: Mean (days),Norway,179.0
Prostatectomy,Waiting times from specialist assessment to treatment: Mean (days),Sweden,94.0
Coronary bypass,Waiting times from specialist assessment to treatment: Median (days),Sweden,7.0
